TAG,LAST_ORG,CAPTURE_ME,LAST_USER,EDIT_DATE,BLOCKNUM,PARCELNUM,PIN,CNTGRAPH,BLOCKLOT,SUBTYPE_GE,SHAPE_Leng,SHAPE_Area,FULLADDR,STDIRPRE,ST_NAME,ST_TYPE,BLDG_NO,UNIT_NUM,area
600000000193015,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",6732,142,6732142,142,6732 142,1,261.58616337,2793.06876674,0,,,,0,,260.193721
600000000047144,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",8211A,002,8211A002,2,8211A002,1,433.318976037,10000.0724159,4002 GROVELAND AVE,,GROVELAND,AVE,4002,,931.948067
600000000213569,120,BLK,,"PyQt4.QtCore.QDate(2001, 7, 17)",7696,007,7696007,7,7696 007,1,432.959854717,10810.1748108,0,,,,0,,1007.00727
600000000187408,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",6694E,115,6694E115,115,6694E115,1,277.184420709,3220.23464035,0,,,,0,,299.929827
600000000181507,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0243,030,0243030,30,0243 030,1,116.975636862,607.014468857,121 S MONROE ST,S,MONROE,ST,121,,56.7162764
600000000192809,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0859,036,0859036,36,0859 036,1,59.9085334491,199.75125898,0,,,,0,,18.6073189
600000000039976,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",5216,054,5216054,54,5216 054,1,73.2608010091,266.190131611,0,,,,0,,24.818983
600000000051583,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",3190,063,3190063,63,3190 063,1,163.16179285,1291.62067061,0,,,,0,,120.29381
600000000000586,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",4652B,071,4652B071,71,4652B071,1,228.481395567,2277.65558669,6333 GREEN MEADOW PKWY,,GREEN MEADOW,PKWY,6333,,214.293841
600000000034531,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",4911A,014,4911A014,14,4911A014,1,357.270085201,4456.31554499,4713 FALLS ROAD,,FALLS,ROAD,4713,,415.103481
600000000166646,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",2550A,001,2550A001,1,2550A001,1,2007.04561272,213596.641273,4400 OLD FREDERICK ROAD,,OLD FREDERICK,ROAD,4400,,19896.9165
600000000023942,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",5396A,045,5396A045,45,5396A045,1,300.00208117,3124.8733652,0,,,,0,,291.084582
600000000182393,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0263,014,0263014,14,0263 014,1,188.89274336,1136.09280499,203 S GILMOR ST,S,GILMOR,ST,203,,105.950444
600000000093702,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",3234,017,3234017,17,3234 017,1,243.720411662,2185.2398228,2326 WHITTIER AVE,,WHITTIER,AVE,2326,,203.564513
600000000117123,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0307,025,0307025,25,0307 025,1,159.215346666,921.551533689,531 GOLD ST,,GOLD,ST,531,,85.8434812
600000000422065,200,BLK,CADQAQC,"PyQt4.QtCore.QDate(2007, 10, 4)",1359,192A,1359192A,192A,1359 192A,1,576.511335907,9910.11815586,133 LLOYD ST,,LLOYD,ST,133,,923.189645
600000000097075,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",3059A,085,3059A085,85,3059A085,1,57.3053056018,183.339867091,3349 TROY ST,,TROY,ST,3349,,17.0077018
600000000169794,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0202,019,0202019,19,0202 019,1,183.274009425,1182.52377028,938 W BALTIMORE ST,W,BALTIMORE,ST,938,,110.076203
600000000011494,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",4493,138,4493138,138,4493 138,1,301.661739244,5319.54552671,5832 1/2 PIMLICO ROAD,,PIMLICO,ROAD,5832,,495.519557
600000000121311,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",1517,094,1517094,94,1517 094,1,145.402471292,762.058947323,2025 ELLSWORTH ST,,ELLSWORTH,ST,2025,,70.9476684
600000000132241,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",1589,062,1589062,62,1589 062,1,187.725332829,1087.86320651,930 N PATTERSON PARK AVE,N,PATTERSON PARK,AVE,930,,101.274767
600000000110321,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",1476F,017A,1476F017A,17A,1476F017A,1,53.9749522313,146.486248536,0,,,,0,,14.4913636
600000000205336,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",6811,003,6811003,3,6811 003,1,299.995513244,3124.98908777,0,,,,0,,291.267419
600000000017612,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",5148A,055A,5148A055A,55A,5148A055A,1,507.078417171,9759.36977065,0,,,,0,,909.031177
600000000147851,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0452,053,0452053,53,0452 053,1,183.214012905,1050.88935165,631 N FREMONT AVE,N,FREMONT,AVE,631,,97.8293345
600000000167579,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0178,050,0178050,50,0178 050,1,251.18286881,2163.09163001,1814 W FAYETTE ST,W,FAYETTE,ST,1814,,201.484215
600000000126066,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0338,080,0338080,80,0338 080,1,167.635725486,874.223662636,1717 BRUNT ST,,BRUNT,ST,1717,,81.4318626
600000000174723,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0206,028,0206028,28,0206 028,1,145.291833098,751.920931027,13 S PULASKI ST,S,PULASKI,ST,13,,70.0805507
600000000122558,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",1150,063,1150063,63,1150 063,1,124.73904891,616.473862007,1306 N DALLAS ST,N,DALLAS,ST,1306,,57.2974748
600000000099843,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",3418A,067,3418A067,67,3418A067,1,264.667281166,3166.05207207,2575 MCCULLOH ST,,MCCULLOH,ST,2575,,294.941201
600000000110885,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0299,076,0299076,76,0299 076,1,158.578614413,870.126592951,2308 ETTING ST,,ETTING,ST,2308,,81.045283
600000000142798,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0086,018,0086018,18,0086 018,1,214.985221333,1437.46832271,1604 W LANVALE ST,W,LANVALE,ST,1604,,133.878296
600000000190457,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0709,015,0709015,15,0709 015,1,180.240022981,924.188562584,418 S CALHOUN ST,S,CALHOUN,ST,418,,86.0715752
600000000153526,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",2484,061,2484061,61,2484 061,1,74.0009957764,299.970030686,0,,,,0,,27.9312735
600000000113267,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",2308,014,2308014,14,2308 014,1,171.370690027,1482.91426939,1819 THOMAS AVE,,THOMAS,AVE,1819,,138.278268
600000000141394,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0092,002,0092002,2,0092 002,1,350.361549444,2688.18970466,810 N FREMONT AVE,N,FREMONT,AVE,810,,250.342321
600000000116384,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",8422,046,8422046,46,8422 046,1,319.994689285,5999.96233119,0,,,,0,,558.928362
600000000000025,120,BLK,,"PyQt4.QtCore.QDate(2001, 7, 17)",5506A,022,5506A022,22,5506A022,1,35.2788247109,51.7819757113,7713 WILSON AVE,,WILSON,AVE,7713,,6.29799911
600000000110506,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",1476B,075G,1476B075G,75G,1476B075G,1,172.409986356,1276.45861325,0,,,,0,,118.882151
600000000132947,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0414,063,0414063,63,0414 063,1,183.880950743,1218.5186285,543 W LAFAYETTE AVE,W,LAFAYETTE,AVE,543,,113.514599
600000000018237,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",5413,021,5413021,21,5413 021,1,471.815095968,11775.9410265,0,,,,0,,1097.0615
600000000126648,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0338,089,0338089,89,0338 089,1,185.062093744,987.831571191,1718 BRUNT ST,,BRUNT,ST,1718,,92.0282423
600000000017807,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",5148A,016,5148A016,16,5148A016,1,364.603531116,3957.31233295,5606 GOVANE AVE,,GOVANE,AVE,5606,,368.639596
600000000119520,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",1497,002,1497002,2,1497 002,1,122.03856973,626.204637814,1407 N GAY ST,N,GAY,ST,1407,,58.2710059
600000000097034,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",3059A,071,3059A071,71,3059A071,1,59.344062184,202.559526142,3321 TROY ST,,TROY,ST,3321,,18.8606106
600000000167397,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0180,038,0180038,38,0180 038,1,237.979607489,1899.15806196,1618 W FAYETTE ST,W,FAYETTE,ST,1618,,176.942515
600000000135117,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0359,048,0359048,48,0359 048,1,223.35736908,1494.6430695,706 MOSHER ST,,MOSHER,ST,706,,139.23074
600000000220098,120,BLK,,"PyQt4.QtCore.QDate(2001, 7, 17)",7363,002,7363002,2/3,7363 002,1,550.051865436,12836.2690671,1505 BRADY AVE,,BRADY,AVE,1505,,1195.82605
600000000049819,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",3193,032,3193032,32,3193 032,1,148.036264483,1200.36375319,0,,,,0,,111.823218
600000000165729,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0188,078,0188078,78,0188 078,1,324.430881589,2088.28098326,860 W FAYETTE ST,W,FAYETTE,ST,860,,194.528042
600000000018844,200,BLK,,"PyQt4.QtCore.QDate(2003, 4, 9)",5603F,025C,5603F025C,25C,5603F025C,1,1541.06103523,72938.7848007,6635 WALTHER AVE,,WALTHER,AVE,6635,,6794.40665
600000000137642,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0393,079D,0393079D,79D,0393 079D,1,143.114384459,688.475378938,1330 SHIELDS PL,,SHIELDS,PL,1330,,64.1351676
600000000048563,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",3701B,060B,3701B060B,60B,3701B060B,1,106.016924665,690.057959805,0,,,,0,,64.2377847
600000000043717,160,BLK,TJBRADLEY,"PyQt4.QtCore.QDate(2008, 3, 12)",4916,052,4916052,52,4916 052,1,313.988825424,4772.44803963,4406 HICKORY AVE,,HICKORY,AVE,4406,,444.467926
600000000216433,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",7475,072,7475072,72,7475 072,1,374.498482554,2732.65978468,0,,,,0,,254.590883
600000000138898,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",1623,068,1623068,68,1623 068,1,153.912063878,776.57877753,2331 MILLIMAN ST,,MILLIMAN,ST,2331,,72.3585974
600000000039234,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",4605,053,4605053,53,4605 053,1,251.59310822,1733.64260986,4903 DENMORE AVE,,DENMORE,AVE,4903,,161.491859
600000000137815,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0079,033,0079033,33,0079 033,1,285.042770785,2317.33948997,906 N ARLINGTON AVE,N,ARLINGTON,AVE,906,,216.016732
600000000147845,160,BLK,,"PyQt4.QtCore.QDate(2003, 4, 11)",0452,083F,0452083F,83F,0452 083F,1,41.4457427402,88.0947976779,0,,,,0,,8.44933778
600000000169938,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",2167B,010,2167B010,10,2167B010,1,178.87254302,1090.12199462,2600 W FAYETTE ST,W,FAYETTE,ST,2600,,101.403549
600000000459874,200,BLK,CADQAQC,"PyQt4.QtCore.QDate(2008, 2, 25)",0790,125,0790125,125,0790 125,1,178.457515218,1282.13308547,1212 NANTICOKE ST,,NANTICOKE,ST,1212,,119.414435
600000000459866,200,BLK,CADQAQC,"PyQt4.QtCore.QDate(2008, 2, 25)",0790,133,0790133,133,0790 133,1,178.618274508,1283.57043346,1228 NANTICOKE ST,,NANTICOKE,ST,1228,,119.572245
600000000344871,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",PSC0,010,PSC0010,10,PSC0 010,1,3250.49827107,134946.779775,0,,,,0,,12571.3291
600000000165197,200,BLK,CADQAQC,"PyQt4.QtCore.QDate(2007, 8, 27)",1335,020,1335020,20,1335 020,1,237.472285777,2774.23232535,6 N HIGH ST,N,HIGH,ST,6,,258.440055
600000000459702,200,BLK,CADQAQC,"PyQt4.QtCore.QDate(2007, 10, 3)",1335,021B,1335021B,21B,1335 021B,1,122.305934648,83.3426129322,0,,,,0,,7.77639856
600000000459554,200,BLK,CADEDIT,"PyQt4.QtCore.QDate(2007, 3, 12)",5198,025A,5198025A,25A,5198 025A,1,288.472207793,3669.79382648,4512 CRADDOCK AVE,,CRADDOCK,AVE,4512,,341.928384
600000000461522,200,BLK,CADQAQC,"PyQt4.QtCore.QDate(2008, 9, 29)",6135B,010,6135B010,10,6135B010,1,229.360139315,1725.13042982,4003 SAINT CLAIR XING,,SAINT CLAIR,XING,4003,,160.701173
600000000078790,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",5940,002,5940002,2,5940 002,1,1268.92236273,91486.4835499,0,,,,0,,8522.25124
600000000459801,160,BLK,TJBRADLEY,"PyQt4.QtCore.QDate(2008, 3, 12)",4979,006,4979006,6,4979 006,1,523.867260241,12296.3367979,6110 BELLONA AVE,,BELLONA,AVE,6110,,1145.50353
600000000045818,200,BLK,CADQAQC,"PyQt4.QtCore.QDate(2008, 3, 17)",3350D,106,3350D106,106,3350D106,1,152.009585118,951.581499321,0,,,,0,,88.5656531
600000000050970,200,BLK,CADQAQC,"PyQt4.QtCore.QDate(2008, 3, 17)",3190,009,3190009,9,3190 009,1,238.530243399,1565.78052832,4416 TOWANDA AVE,,TOWANDA,AVE,4416,,145.859094
600000000045952,200,BLK,CADQAQC,"PyQt4.QtCore.QDate(2008, 3, 17)",3350D,094,3350D094,94,3350D094,1,154.243670116,881.538257116,0,,,,0,,82.092624
600000000045982,200,BLK,CADQAQC,"PyQt4.QtCore.QDate(2008, 3, 17)",3350D,092,3350D092,92,3350D092,1,152.183022605,867.833831311,0,,,,0,,80.8461313
600000000050107,200,BLK,CADQAQC,"PyQt4.QtCore.QDate(2008, 3, 17)",3304,007A,3304007A,7A,3304 007A,1,101.087492226,603.836707125,0,,,,0,,56.262546
600000000045793,200,BLK,CADQAQC,"PyQt4.QtCore.QDate(2008, 3, 17)",3350D,109,3350D109,109,3350D109,1,143.634693673,821.93736013,0,,,,0,,76.4758916
600000000048369,200,BLK,CADQAQC,"PyQt4.QtCore.QDate(2008, 3, 17)",3349A,003,3349A003,3,3349A003,1,369.695651074,5308.70506028,0,,,,0,,494.58819
600000000050264,200,BLK,CADQAQC,"PyQt4.QtCore.QDate(2008, 3, 17)",3307B,013,3307B013,13,3307B013,1,322.736258351,5601.49984635,4318 PIMLICO ROAD,,PIMLICO,ROAD,4318,,521.811078
600000000032804,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",5180,080,5180080,80,5180 080,1,581.312200199,12151.0421759,530 RADNOR AVE,,RADNOR,AVE,530,,1131.84702
600000000222538,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",7257,009,7257009,9,7257 009,1,236.762565905,1452.04626394,0,,,,0,,135.280166
600000000165225,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0185,060,0185060,60,0185 060,1,217.820290254,1421.99037723,125 N CARROLLTON AVE,N,CARROLLTON,AVE,125,,132.515084
600000000106878,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",3213,045B,3213045B,45B,3213 045B,1,342.089541789,7255.34243097,0,,,,0,,676.162414
600000000147729,120,BLK,,"PyQt4.QtCore.QDate(2001, 7, 17)",0470,049,0470049,49,0470 049,1,1103.11972697,46103.6382567,0,,,,0,,4294.69184
600000000025202,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",4953,034,4953034,34,4953 034,1,3216.92192675,46307.9596781,0,,,,0,,4313.61341
600000000100436,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",4019,018,4019018,18,4019 018,1,248.222222555,1551.96907061,2102 BOONE ST,,BOONE,ST,2102,,144.450292
600000000041434,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",5783,039,5783039,39,5783 039,1,371.694863485,8374.26342583,0,,,,0,,780.082502
600000000159680,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0150,069,0150069,69,0150 069,1,138.342461322,686.183739081,318 N VINCENT ST,N,VINCENT,ST,318,,64.0315583
600000000114892,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0302,045,0302045,45,0302 045,1,234.670812578,1671.74065407,2210 DIVISION ST,,DIVISION,ST,2210,,155.718683
600000000125600,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0034,123,0034123,123,0034 123,1,133.730924314,658.221221792,1430 N PARRISH ST,N,PARRISH,ST,1430,,61.3397885
600000000045175,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",4916D,012,4916D012,12,4916D012,1,289.995629444,3000.38606362,0,,,,0,,279.474952
600000000064276,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",3341,062,3341062,62,3341 062,1,209.842933811,1342.68155681,2622 SPRINGHILL AVE,,SPRINGHILL,AVE,2622,,125.057445
600000000100578,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",3447,032,3447032,32,3447 032,1,328.713537065,2247.33472182,2337 LINDEN AVE,,LINDEN,AVE,2337,,209.34653
600000000022644,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",4299,022,4299022,22,4299 022,1,441.133510607,8525.79470186,4002 W STRATHMORE AVE,W,STRATHMORE,AVE,4002,,794.18405
600000000031371,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",5180A,018,5180A018,18,5180A018,1,380.110348113,7002.34637779,0,,,,0,,652.353025
600000000120517,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",2315,036,2315036,36,2315 036,1,248.354920922,1618.23243491,1610 N WARWICK AVE,N,WARWICK,AVE,1610,,150.827069
600000000040479,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",5811,003A,5811003A,3A,5811 003A,1,389.279534725,3045.54658694,0,,,,0,,283.689556
600000000160936,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",2282,047,2282047,47,2282 047,1,80.0018622225,299.991089926,0,,,,0,,28.0543801
600000000124529,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0327,089,0327089,89,0327 089,1,131.493578278,592.293852782,1813 BRUNT ST,,BRUNT,ST,1813,,55.1630761
600000000130872,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0396,058,0396058,58,0396 058,1,158.917662558,806.015508887,1315 ETTING ST,,ETTING,ST,1315,,75.0814582
600000000179521,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",2174B,002,2174B002,2,2174B002,1,161.030365148,828.546523935,2420 W LOMBARD ST,W,LOMBARD,ST,2420,,77.1594016
600000000093582,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",3234,016,3234016,16,3234 016,1,248.76840352,2426.64324331,2328 WHITTIER AVE,,WHITTIER,AVE,2328,,226.049414
600000000118583,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",1497,013,1497013,13,1497 013,1,165.277848346,968.029949697,1429 N GAY ST,N,GAY,ST,1429,,90.1720399
600000000195127,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",2145B,014,2145B014,14,2145B014,1,374.7465952,5518.91329449,2524 DULANY ST,,DULANY,ST,2524,,514.119559
600000000123749,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0037,043,0037043,43,0037 043,1,214.331272425,1584.02537066,1379 N CAREY ST,N,CAREY,ST,1379,,147.415347
600000000161504,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",2299B,034,2299B034,34,2299B034,1,157.439346339,1477.4719815,0,,,,0,,137.741337
600000000176151,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0234,066,0234066,66,0234 066,1,63.9187323933,240.097493619,37 S CARLTON ST,S,CARLTON,ST,37,,22.3794086
600000000154778,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",2487,104,2487104,104,2487 104,1,58.7433725769,191.21702607,0,,,,0,,17.7819579
600000000104421,200,BLK,CADQAQC,"PyQt4.QtCore.QDate(2007, 3, 10)",3443,016,3443016,16/17,3443 016,1,331.890225206,2415.80871395,732 LENNOX ST,,LENNOX,ST,732,,225.077486
600000000191636,160,BLK,,"PyQt4.QtCore.QDate(2004, 7, 13)",0852,061,0852061,61/63,0852 061,1,179.01645703,1970.84592894,506 OTTERBEIN ST,,OTTERBEIN,ST,506,,183.556185
600000000211470,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",7876A,005,7876A005,5,7876A005,1,304.247955492,5058.80453741,1931 HOLLINS FERRY ROAD,,HOLLINS FERRY,ROAD,1931,,471.268141
600000000111207,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0410,033,0410033,33,0410 033,1,240.0162132,1999.87672283,1718 GUILFORD AVE,,GUILFORD,AVE,1718,,186.059602
600000000123496,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",1143,068,1143068,68,1143 068,1,137.713475286,708.144275559,1306 HILLMAN ST,,HILLMAN,ST,1306,,66.0039025
600000000125130,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0027,082,0027082,82,0027 082,1,151.78408697,708.604669875,1424 N BRUCE ST,N,BRUCE,ST,1424,,65.9755146
600000000106746,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",1100,035,1100035,35,1100 035,1,185.849117401,1222.035927,1832 N CAROLINE ST,N,CAROLINE,ST,1832,,114.118464
600000000130576,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",1181,053,1181053,53,1181 053,1,161.745406411,997.929973208,1029 FORREST ST,,FORREST,ST,1029,,92.892286
600000000000565,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",4652B,011,4652B011,11,4652B011,1,238.520892331,3180.87150905,2305 HANWAY ROAD,,HANWAY,ROAD,2305,,302.998741
600000000024801,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",5165A,002,5165A002,2,5165A002,1,642.098365859,13402.0568833,504 MCCABE AVE,,MCCABE,AVE,504,,1248.33695
600000000163358,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0172,018,0172018,18,0172 018,1,176.331676356,1083.88913856,934 W LEXINGTON ST,W,LEXINGTON,ST,934,,100.812236
600000000128976,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",1166,037,1166037,37,1166 037,1,196.898452193,1213.75318822,1106 BRENTWOOD AVE,,BRENTWOOD,AVE,1106,,113.017067
600000000119662,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",1138,058,1138058,58,1138 058,1,122.250052996,556.375554111,1602 E HOFFMAN ST,E,HOFFMAN,ST,1602,,51.8679353
600000000097052,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",3059A,077,3059A077,77,3059A077,1,55.4597958542,165.796964077,3333 TROY ST,,TROY,ST,3333,,15.3929468
600000000161693,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0170,123,0170123,123,0170 123,1,93.9854117119,419.281286874,236 N CARLTON ST,N,CARLTON,ST,236,,39.1077703
600000000003826,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",4215,006,4215006,6,4215 006,1,459.045768297,3300.33734291,0,,,,0,,307.422122
600000000149623,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",2505A,103,2505A103,103,2505A103,1,57.0569088181,169.5861939,0,,,,0,,15.8053804
600000000101832,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",4171,038,4171038,38,4171 038,1,210.412957236,1214.76444666,1922 N PATTERSON PARK AVE,N,PATTERSON PARK,AVE,1922,,113.091783
600000000090460,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",3836B,026,3836B026,26,3836B026,1,212.503061287,1505.11259567,2523 BARCLAY ST,,BARCLAY,ST,2523,,140.543735
600000000104391,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",4004,042,4004042,42,4004 042,1,229.16744669,1457.68950989,1903 CECIL AVE,,CECIL,AVE,1903,,135.656497
600000000148438,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0109,027,0109027,27,0109 027,1,199.001518223,1498.69072995,649 N FULTON AVE,N,FULTON,AVE,649,,139.640359
600000000138430,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0077,069,0077069,69,0077 069,1,127.903271249,624.301428683,930 N WOODYEAR ST,N,WOODYEAR,ST,930,,58.3222202
600000000204948,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",2118,071A,2118071A,71A,2118 071A,1,92.1564902635,475.64361936,0,,,,0,,44.3224236
600000000026797,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",5710,032,5710032,32,5710 032,1,100.953746402,119.66416232,4232 BELMAR AVE,,BELMAR,AVE,4232,,11.1167869
600000000112761,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0303,012,0303012,12,0303 012,1,212.151671613,1116.22097408,2229 DIVISION ST,,DIVISION,ST,2229,,103.980089
600000000112456,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",2308,006,2308006,6,2308 006,1,266.750478009,1745.80319426,2511 W NORTH AVE,W,NORTH,AVE,2511,,162.431757
600000000119485,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",2315,015,2315015,15,2315 015,1,214.260745578,1393.7804848,1631 THOMAS AVE,,THOMAS,AVE,1631,,129.712791
600000000125946,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",0026,061,0026061,61,0026 061,1,143.028468831,690.266195922,1833 KAVANAUGH ST,,KAVANAUGH,ST,1833,,64.471274
600000000133239,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",1590,103,1590103,103,1590 103,1,160.04857181,833.093197742,901 N BRADFORD ST,N,BRADFORD,ST,901,,77.6942606
600000000021736,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",5387,152A,5387152A,152A,5387 152A,1,292.383005283,2947.36544176,0,,,,0,,274.563191
600000000053338,160,BLK,,"PyQt4.QtCore.QDate(2005, 3, 18)",6042B,129,6042B129,129/131,6042B129,1,3213.51853164,153989.18956,5630 GARDENVILLE AVE,,GARDENVILLE,AVE,5630,,14344.7257
600000000212570,120,BLK,,"PyQt4.QtCore.QDate(2001, 7, 17)",1028,007A,1028007A,7A,1028 007A,1,374.261475294,6331.34371425,0,,,,0,,589.817358
600000000195131,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",2140,011,2140011,11,2140 011,1,505.630951208,7916.22133155,2643 1/2 FREDERICK AVE,,FREDERICK,AVE,2643,,737.439282
600000000014474,100,BLK,,"PyQt4.QtCore.QDate(1997, 3, 18)",4339,039,4339039,39,4339 039,1,500.00544805,9999.68876568,0,,,,0,,931.470708
